id,name,cgpa,marks,department,yearOfStudy,className,classAdvisorName
22BM014,John White,5.15,68.1,BME,3rd,BME-8,Dr. Jagan Meena
22BM015,Victor Johnson,8.19,70.5,BME,3rd,BME-8,Dr. Jagan Meena
22BM016,Caleb White,7.38,83.6,BME,3rd,BME-8,Dr. Jagan Meena
22BM017,Quinn Hall,7.69,59.5,BME,3rd,BME-8,Dr. Jagan Meena
22BM018,Ethan King,7.46,71.5,BME,3rd,BME-8,Dr. Jagan Meena
22BM019,Yara Harris,6.78,56.4,BME,3rd,BME-8,Dr. Jagan Meena
22BM020,Daniel Rodriguez,9.8,92.0,BME,3rd,BME-8,Dr. Jagan Meena
22BM021,Daniel Johnson,7.66,77.1,BME,3rd,BME-8,Dr. Jagan Meena
22BM022,Caleb Moore,9.4,88.8,BME,3rd,BME-8,Dr. Jagan Meena
22BM023,Laura Anderson,8.58,72.8,BME,3rd,BME-8,Dr. Jagan Meena
22BM024,Paula Johnson,8.1,74.3,BME,3rd,BME-8,Dr. Jagan Meena
22BM025,Alice Clark,6.62,55.8,BME,3rd,BME-8,Dr. Jagan Meena
22BM026,Quinn Rodriguez,6.65,62.1,BME,3rd,BME-8,Dr. Jagan Meena
22BM027,Quinn King,6.19,41.3,BME,3rd,BME-8,Dr. Jagan Meena
22BM028,Caleb Garcia,7.87,63.8,BME,3rd,BME-8,Dr. Jagan Meena
22BM029,Ian Garcia,5.46,66.2,BME,3rd,BME-8,Dr. Jagan Meena
22BM030,John Johnson,7.08,64.2,BME,3rd,BME-8,Dr. Jagan Meena
22BM031,Wendy Jackson,6.59,53.1,BME,3rd,BME-9,Dr. Sanjay Devi
22BM032,Finn Clark,9.82,90.1,BME,3rd,BME-9,Dr. Sanjay Devi
22BM033,Aiden Brown,8.69,63.1,BME,3rd,BME-9,Dr. Sanjay Devi
22BM034,Tina Harris,8.1,81.7,BME,3rd,BME-9,Dr. Sanjay Devi
22BM035,Zack Miller,8.08,74.2,BME,3rd,BME-9,Dr. Sanjay Devi
22BM036,Hannah Garcia,7.68,72.9,BME,3rd,BME-9,Dr. Sanjay Devi
22BM037,Mike Jackson,7.25,65.9,BME,3rd,BME-9,Dr. Sanjay Devi
22BM038,Jane Walker,8.31,69.1,BME,3rd,BME-9,Dr. Sanjay Devi
22BM039,Daniel Hernandez,8.18,76.8,BME,3rd,BME-9,Dr. Sanjay Devi
22BM040,Charlie King,8.5,77.5,BME,3rd,BME-9,Dr. Sanjay Devi
22BM041,Chloe King,8.75,87.0,BME,3rd,BME-9,Dr. Sanjay Devi
22BM042,Zack Young,8.2,79.2,BME,3rd,BME-9,Dr. Sanjay Devi
22BM043,Quinn Walker,6.92,63.4,BME,3rd,BME-9,Dr. Sanjay Devi
22BM044,Daniel Clark,8.22,74.9,BME,3rd,BME-9,Dr. Sanjay Devi
22BM045,Quinn Hernandez,7.0,75.3,BME,3rd,BME-9,Dr. Sanjay Devi
22BM046,Rachel Jackson,5.25,42.4,BME,3rd,BME-9,Dr. Sanjay Devi
22BM047,Grace Wilson,7.4,68.9,BME,3rd,BME-9,Dr. Sanjay Devi
22BM048,Alice Thompson,8.94,89.9,BME,3rd,BME-9,Dr. Sanjay Devi
22BM049,Quinn Harris,8.28,67.8,BME,3rd,BME-9,Dr. Sanjay Devi
22BM050,Mike Davis,7.69,71.2,BME,3rd,BME-9,Dr. Sanjay Devi
22BM051,Ian Lewis,8.83,83.1,BME,3rd,BME-9,Dr. Sanjay Devi
22BM052,George Lewis,5.63,54.4,BME,3rd,BME-9,Dr. Sanjay Devi
22BM053,Wendy Jackson,8.64,84.3,BME,3rd,BME-9,Dr. Sanjay Devi
22BM054,Henry Walker,8.24,71.3,BME,3rd,BME-9,Dr. Sanjay Devi
22BM055,Bella Martin,6.64,40.0,BME,3rd,BME-9,Dr. Sanjay Devi
22BM056,Mike Taylor,6.97,66.1,BME,3rd,BME-9,Dr. Sanjay Devi
22BM057,Rachel Taylor,8.89,68.6,BME,3rd,BME-9,Dr. Sanjay Devi
22BM058,Isabella Garcia,7.51,65.4,BME,3rd,BME-9,Dr. Sanjay Devi
22BM059,Bella Taylor,8.46,69.9,BME,3rd,BME-9,Dr. Sanjay Devi
22BM060,Grace Harris,8.28,67.1,BME,3rd,BME-9,Dr. Sanjay Devi
21BM001,Fiona Young,8.45,83.0,BME,4th,BME-10,Dr. Harini Ganesh
21BM002,Bella Lee,8.06,77.2,BME,4th,BME-10,Dr. Harini Ganesh
21BM003,Caleb Williams,8.44,82.0,BME,4th,BME-10,Dr. Harini Ganesh
21BM004,George Clark,8.85,78.0,BME,4th,BME-10,Dr. Harini Ganesh
21BM005,Henry Anderson,7.28,66.1,BME,4th,BME-10,Dr. Harini Ganesh
21BM006,Quinn Martinez,7.45,85.1,BME,4th,BME-10,Dr. Harini Ganesh
21BM007,Caleb Robinson,6.31,52.2,BME,4th,BME-10,Dr. Harini Ganesh
21BM008,Daniel Lee,8.04,80.2,BME,4th,BME-10,Dr. Harini Ganesh
21BM009,Chloe Rodriguez,8.58,83.1,BME,4th,BME-10,Dr. Harini Ganesh
21BM010,Diana Walker,7.84,68.3,BME,4th,BME-10,Dr. Harini Ganesh
21BM011,Daniel Young,7.04,65.3,BME,4th,BME-10,Dr. Harini Ganesh
21BM012,Nina Jackson,8.19,81.4,BME,4th,BME-10,Dr. Harini Ganesh
21BM013,Wendy Clark,8.64,73.4,BME,4th,BME-10,Dr. Harini Ganesh
21BM014,Quinn Martin,6.78,54.8,BME,4th,BME-10,Dr. Harini Ganesh
21BM015,Caleb Young,9.32,87.1,BME,4th,BME-10,Dr. Harini Ganesh
21BM016,Xavier Wilson,8.15,88.6,BME,4th,BME-10,Dr. Harini Ganesh
21BM017,Laura Rodriguez,5.77,65.2,BME,4th,BME-10,Dr. Harini Ganesh
21BM018,Daniel Martinez,9.1,72.3,BME,4th,BME-10,Dr. Harini Ganesh
21BM019,John Miller,7.67,73.0,BME,4th,BME-10,Dr. Harini Ganesh
21BM020,Bob Garcia,7.83,77.7,BME,4th,BME-10,Dr. Harini Ganesh
21BM021,Nina Davis,5.67,59.6,BME,4th,BME-10,Dr. Harini Ganesh
21BM022,Diana Martin,8.76,66.2,BME,4th,BME-10,Dr. Harini Ganesh
21BM023,Laura Robinson,7.86,74.4,BME,4th,BME-10,Dr. Harini Ganesh
21BM024,Henry Davis,5.36,53.4,BME,4th,BME-10,Dr. Harini Ganesh
21BM025,Fiona Taylor,7.82,65.0,BME,4th,BME-10,Dr. Harini Ganesh
21BM026,Grace Jones,8.16,84.4,BME,4th,BME-10,Dr. Harini Ganesh
21BM027,Kevin Walker,8.21,59.9,BME,4th,BME-10,Dr. Harini Ganesh
21BM028,Charlie Thompson,6.46,63.1,BME,4th,BME-10,Dr. Harini Ganesh
21BM029,Isabella Brown,9.34,96.9,BME,4th,BME-10,Dr. Harini Ganesh
21BM030,Jane Allen,8.61,94.3,BME,4th,BME-10,Dr. Harini Ganesh
24MC001,Daniel Rodriguez,8.19,83.1,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC002,Victor Smith,8.74,75.0,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC003,Jack Taylor,7.38,78.5,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC004,Daniel Harris,6.37,51.3,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC005,Alice Moore,8.07,73.6,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC006,Rachel Hernandez,6.32,40.0,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC007,Yara Hernandez,7.67,72.7,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC008,Alice Moore,7.57,64.6,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC009,Jack Garcia,8.04,79.3,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC010,Uma Walker,7.02,62.9,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC011,Nina King,6.95,78.8,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC012,Diana Garcia,8.78,82.7,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC013,Mike Lewis,7.2,73.6,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC014,Xavier Allen,6.49,60.4,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC015,Tina Thomas,7.14,73.5,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC016,Laura Lewis,7.21,66.6,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC017,Daniel Lee,7.19,65.7,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC018,George King,8.06,79.4,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC019,Julia Jackson,7.47,73.8,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC020,Ian Johnson,8.45,74.1,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC021,Charlie Martin,8.03,64.5,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC022,Uma Smith,7.33,79.3,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC023,Henry King,8.48,83.0,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC024,Ian Moore,7.43,60.7,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC025,Daniel Moore,6.98,62.5,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC026,Yara Hernandez,7.88,63.1,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC027,George Johnson,8.04,69.1,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC028,Mike Davis,8.62,93.2,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC029,Bella Lewis,8.17,76.3,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC030,Finn Miller,8.06,75.9,MCT,1st,MCT-1,Dr. Deepak Baskaran
24MC031,Kevin Hernandez,8.78,74.2,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC032,Uma Taylor,8.13,68.6,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC033,Mike Harris,7.42,67.2,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC034,Oliver Young,5.9,66.5,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC035,Rachel Garcia,7.4,72.7,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC036,Daniel Rodriguez,6.97,66.2,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC037,Henry Moore,7.89,90.4,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC038,Chloe Martin,8.01,71.1,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC039,Isabella Walker,8.79,88.3,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC040,Grace Johnson,7.48,76.9,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC041,Tina Hernandez,5.74,51.8,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC042,Paula Anderson,8.06,67.5,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC043,Daniel Clark,8.78,75.6,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC044,George Jones,7.28,64.2,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC045,Ethan Martinez,8.61,66.3,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC046,Victor Walker,8.52,82.9,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC047,Finn Hernandez,6.58,55.3,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC048,Jack Clark,9.13,98.5,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC049,Lily White,9.23,86.0,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC050,Wendy Williams,8.52,72.0,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC051,Xavier Martinez,8.76,81.1,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC052,Mike Allen,9.11,86.3,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC053,Bella Moore,9.03,81.6,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC054,Laura Lewis,7.85,72.7,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC055,Julia Young,7.45,65.2,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC056,Victor Walker,5.74,45.0,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC057,Wendy Anderson,8.41,69.9,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC058,Xavier Young,7.1,70.0,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC059,John Walker,6.75,79.1,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC060,Kevin Jones,8.8,82.0,MCT,1st,MCT-2,Dr. Indu Baskaran
24MC061,Isabella Johnson,7.69,85.9,MCT,1st,MCT-3,Dr. Harini Kumar
24MC062,Aiden Harris,7.08,64.8,MCT,1st,MCT-3,Dr. Harini Kumar
24MC063,Julia Hall,8.44,72.8,MCT,1st,MCT-3,Dr. Harini Kumar
24MC064,Jack Lee,6.83,65.5,MCT,1st,MCT-3,Dr. Harini Kumar
24MC065,Kevin Allen,7.97,84.0,MCT,1st,MCT-3,Dr. Harini Kumar
24MC066,Zack Allen,7.83,63.6,MCT,1st,MCT-3,Dr. Harini Kumar
24MC067,Henry Taylor,8.0,67.6,MCT,1st,MCT-3,Dr. Harini Kumar
24MC068,Jane Thomas,9.09,73.0,MCT,1st,MCT-3,Dr. Harini Kumar
24MC069,Rachel Thomas,6.88,58.9,MCT,1st,MCT-3,Dr. Harini Kumar
24MC070,Victor Harris,6.69,61.9,MCT,1st,MCT-3,Dr. Harini Kumar
24MC071,Rachel Garcia,6.72,76.4,MCT,1st,MCT-3,Dr. Harini Kumar
24MC072,Bob Davis,8.05,94.3,MCT,1st,MCT-3,Dr. Harini Kumar
24MC073,Finn Davis,6.87,58.2,MCT,1st,MCT-3,Dr. Harini Kumar
24MC074,John Lee,7.22,64.7,MCT,1st,MCT-3,Dr. Harini Kumar
24MC075,Alice Anderson,9.35,82.6,MCT,1st,MCT-3,Dr. Harini Kumar
24MC076,Uma Rodriguez,8.48,66.8,MCT,1st,MCT-3,Dr. Harini Kumar
24MC077,Rachel Lee,5.15,42.1,MCT,1st,MCT-3,Dr. Harini Kumar
24MC078,Daniel Jones,8.48,83.1,MCT,1st,MCT-3,Dr. Harini Kumar
24MC079,Aiden Lee,6.4,67.5,MCT,1st,MCT-3,Dr. Harini Kumar
24MC080,Bob Garcia,7.05,67.6,MCT,1st,MCT-3,Dr. Harini Kumar
24MC081,Mike Lee,6.01,65.1,MCT,1st,MCT-3,Dr. Harini Kumar
24MC082,John Rodriguez,7.75,74.6,MCT,1st,MCT-3,Dr. Harini Kumar
24MC083,Victor Johnson,8.95,71.4,MCT,1st,MCT-3,Dr. Harini Kumar
24MC084,Henry Clark,7.48,68.2,MCT,1st,MCT-3,Dr. Harini Kumar
24MC085,Henry Smith,7.07,62.0,MCT,1st,MCT-3,Dr. Harini Kumar
24MC086,Nina Harris,8.25,60.6,MCT,1st,MCT-3,Dr. Harini Kumar
24MC087,Paula Anderson,8.19,84.3,MCT,1st,MCT-3,Dr. Harini Kumar
24MC088,Mike Jones,7.07,59.9,MCT,1st,MCT-3,Dr. Harini Kumar
24MC089,Jack Wilson,7.54,74.4,MCT,1st,MCT-3,Dr. Harini Kumar
24MC090,Jack Rodriguez,7.45,72.2,MCT,1st,MCT-3,Dr. Harini Kumar
24MC091,John Clark,8.25,70.3,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC092,Finn Lee,9.29,81.7,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC093,Ethan Jones,7.61,70.6,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC094,George Young,9.52,89.1,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC095,Chloe Allen,5.08,50.1,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC096,Aiden King,9.32,92.9,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC097,Bob Lee,8.82,94.4,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC098,Bella Hernandez,8.46,74.3,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC099,Chloe Williams,8.4,67.9,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC100,Grace Young,8.81,81.5,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC101,Daniel Young,6.91,59.4,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC102,Mike Hernandez,7.51,75.4,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC103,Daniel Anderson,8.04,80.6,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC104,Ian Young,9.53,86.4,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC105,Alice Williams,7.99,80.8,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC106,Quinn Thomas,6.8,73.7,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC107,Victor Martin,6.19,56.5,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC108,Victor Clark,7.71,64.2,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC109,Kevin Williams,8.33,83.8,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC110,Jane Davis,8.54,76.1,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC111,Fiona Martinez,8.3,89.0,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC112,Uma Jackson,7.59,58.1,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC113,Wendy Lewis,6.61,64.1,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC114,Caleb Clark,7.86,83.2,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC115,Fiona Martinez,6.54,63.3,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC116,Emily Garcia,9.06,89.5,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC117,Aiden Johnson,7.3,73.2,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC118,Oliver Brown,8.55,82.9,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC119,Quinn Allen,6.55,69.7,MCT,1st,MCT-4,Dr. Malini Moorthy
24MC120,Quinn Robinson,9.29,94.8,MCT,1st,MCT-4,Dr. Malini Moorthy
23MC001,Chloe Williams,8.05,87.2,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC002,Zack Allen,8.35,77.2,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC003,Isabella Hernandez,7.13,69.3,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC004,Uma Wilson,8.8,75.8,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC005,Bob Lee,7.18,62.8,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC006,Charlie Allen,8.37,79.0,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC007,Charlie Davis,7.84,77.4,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC008,Emily Moore,8.62,77.2,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC009,Chloe Thomas,7.35,58.4,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC010,Quinn Harris,9.23,94.6,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC011,Charlie Davis,8.08,76.5,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC012,Jack Garcia,7.39,72.2,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC013,Julia King,7.66,73.7,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC014,Tina Martinez,7.03,70.3,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC015,Grace Walker,8.07,64.3,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC016,Diana Hernandez,6.74,69.7,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC017,Kevin Walker,7.91,66.2,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC018,Oliver Allen,7.9,85.4,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC019,Victor Davis,7.63,69.4,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC020,Fiona Hall,8.4,87.3,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC021,Hannah Lee,9.69,76.5,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC022,Xavier Martin,7.7,70.4,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC023,Wendy Harris,7.79,72.2,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC024,Ian Hernandez,6.75,43.9,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC025,Rachel Martinez,8.13,66.7,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC026,Caleb Miller,8.46,78.9,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC027,John Jones,7.78,78.8,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC028,Julia White,6.01,47.0,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC029,Sam Harris,5.66,51.0,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC030,Nina Lewis,8.27,72.3,MCT,2nd,MCT-5,Prof. Sanjay Sami
23MC031,Julia Martinez,8.8,79.1,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC032,Rachel Lee,8.5,68.7,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC033,Oliver Clark,7.8,67.5,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC034,Finn Garcia,8.23,84.0,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC035,Emily Moore,8.15,81.7,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC036,Oliver Garcia,8.86,94.7,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC037,Aiden Wilson,7.01,63.8,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC038,Kevin Smith,6.78,62.3,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC039,Oliver Miller,7.52,80.0,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC040,Bella Miller,7.52,73.1,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC041,Paula Hernandez,6.62,67.2,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC042,Lily Clark,8.7,88.6,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC043,Yara Moore,7.34,80.5,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC044,Ethan Garcia,7.64,72.3,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC045,Sam Miller,7.72,88.4,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC046,Yara Allen,8.6,73.2,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC047,Jane Hernandez,8.67,74.9,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC048,Wendy Brown,7.48,65.4,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC049,Sam Smith,7.45,62.5,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC050,Victor Smith,5.9,60.0,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC051,Finn Garcia,7.35,56.2,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC052,Rachel Walker,6.01,60.3,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC053,Laura Martinez,8.5,76.9,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC054,Finn Hernandez,7.16,61.2,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC055,Ethan Lee,6.46,58.5,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC056,Daniel Allen,6.8,68.2,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC057,Jack Clark,7.77,61.8,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC058,Henry Martin,8.03,69.4,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC059,Yara Martin,7.46,69.9,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC060,Charlie Brown,6.51,64.2,MCT,2nd,MCT-6,Prof. Deepak Meena
23MC061,Uma Clark,8.03,74.2,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC062,Rachel Martinez,9.44,87.1,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC063,Jack Brown,7.43,51.6,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC064,George Smith,7.92,69.6,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC065,Emily Miller,7.18,74.2,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC066,Bella Brown,6.54,50.0,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC067,Victor Brown,6.91,47.6,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC068,Ian Hernandez,7.43,59.6,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC069,Xavier Garcia,8.58,76.3,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC070,Daniel Johnson,7.1,50.1,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC071,Wendy Young,6.22,52.6,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC072,Bella Lewis,5.18,45.0,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC073,Julia Robinson,8.56,86.1,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC074,Victor Smith,6.44,64.1,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC075,Caleb Miller,9.06,91.2,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC076,Victor Hernandez,8.32,65.6,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC077,Aiden Martin,7.09,75.2,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC078,Grace Jones,8.6,81.2,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC079,John Johnson,7.82,69.3,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC080,John Miller,9.97,79.6,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC081,Emily Rodriguez,8.77,94.4,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC082,Paula Lee,7.64,63.2,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC083,Caleb White,7.96,80.6,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC084,Rachel Young,8.0,74.1,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC085,Bob Brown,7.8,59.0,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC086,Alice Martinez,9.04,85.6,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC087,Ian Williams,9.49,83.5,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC088,Uma Thomas,8.3,70.1,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC089,George Jones,7.08,58.5,MCT,2nd,MCT-7,Dr. Omprakash Devi
23MC090,Ian Hernandez,6.55,55.2,MCT,2nd,MCT-7,Dr. Omprakash Devi
22MC001,Julia Miller,7.88,76.5,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC002,Charlie Anderson,6.31,63.1,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC003,Zack King,8.84,87.1,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC004,Yara Wilson,7.69,58.7,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC005,John White,5.95,56.6,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC006,Yara Jones,9.4,83.3,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC007,Isabella Young,7.85,74.8,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC008,Chloe Anderson,8.09,70.1,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC009,Henry Davis,6.58,67.6,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC010,Hannah Miller,6.91,61.4,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC011,Nina Williams,8.07,77.9,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC012,Laura Thompson,7.78,75.0,MCT,3rd,MCT-8,Prof. Rajesh Sami
22MC013,Tina Jones,7.62,58.8,MCT,3rd,MCT-8,Prof. Rajesh Sami
